seconds,connectivity,block:block_bio_backmerge,block:block_dirty_buffer,block:block_getrq,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,ipi:ipi_raise,irq:softirq_entry,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmem_cache_alloc,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,page-faults,pagemap:mm_lru_insertion,qdisc:qdisc_dequeue,random:get_random_bytes,random:urandom_read,rpm:rpm_resume,rpm:rpm_suspend,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,tcp:tcp_probe,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written,label
5.0111671,1,0,0,0,0,0,17,272884,344,0,2044,4177,0,16549,6882,3319,2239,3334,63,5,2511,943,223,11,44,133,12,952,35,581,0,10,355,77,1,0,0,28,0,1,0,0,1,5.0
5.010215942,1,0,0,0,0,0,20,273831,342,0,2149,4104,0,16258,4827,2993,2429,3008,63,4,1635,704,219,7,44,129,11,946,34,580,0,10,336,73,1,0,0,21,0,1,0,0,1,5.0
5.016155951,1,0,0,0,0,10,26,360588,335,0,2042,4013,0,16580,5171,3161,2396,3226,378,5,1663,701,215,8,45,125,11,1217,37,858,0,11,369,78,1,0,0,22,0,1,0,0,1,4.0
5.010571908,1,0,0,0,0,0,9,284477,339,0,2209,4516,0,17083,6630,3216,2409,3239,126,142,2386,826,221,9,45,206,9,1148,39,731,0,19,531,128,1,5,5,23,0,1,1,0,2,7.0
5.010591473,1,5,5,6,2,0,12,571109,3,2,1254,5005,1,23270,3882,897,282,906,315,17,1680,694,201,7,44,128,17,220,22,20,0,82,373,86,1,3,9,20,1,1,2,1,2,13.0
5.009809345,1,0,0,0,0,2,36,254818,344,0,599,4242,0,16571,6812,3502,2381,3544,252,5,2679,1147,225,11,44,134,12,946,35,573,0,11,354,73,1,0,0,25,0,1,0,0,1,5.0
5.010367375,1,5,5,3,2,0,33,308624,504,2,2207,4538,1,16456,2012,4991,1724,4989,0,11,3114,3076,387,0,6,215,16,824,40,207,0,9,346,88,3,1,0,253,1,1,2,2,3,2.0
5.010769998,1,0,0,0,0,0,13,286720,334,0,1933,4400,0,17048,8323,3589,2338,3612,0,5,3277,1072,215,13,45,125,12,1031,31,676,0,18,364,72,1,5,5,30,0,1,1,0,2,7.0
5.019751416,1,5,5,3,2,8,68,314587,505,2,2441,4754,1,17106,6698,2898,1621,2794,189,11,2345,911,387,11,45,215,16,831,42,219,0,11,391,89,3,1,0,267,1,1,2,2,3,3.0
5.017132782,1,0,0,0,0,0,3,516107,2,0,486,4178,0,22363,2704,497,15,515,0,5,944,332,23,5,5,29,12,35,21,11,0,10,222,64,1,5,5,61,0,1,1,0,2,10.0
5.011220373,1,0,0,0,0,0,31,316801,508,0,2467,4446,0,16650,3828,2125,1603,2138,63,5,926,254,385,4,5,214,11,825,31,208,0,10,340,68,1,0,0,253,0,1,0,0,1,3.0
5.010359294,1,5,5,2,1,0,11,282424,340,2,550,4075,1,16564,3536,2283,2037,2292,126,9,766,133,227,2,6,139,16,1039,35,669,0,18,355,87,1,5,5,7,1,1,1,0,2,6.0
5.010438274,1,0,0,0,0,0,18,300466,509,0,2371,4589,0,16432,1889,2603,1725,2614,63,5,772,746,387,0,5,211,12,827,37,206,0,10,345,68,1,0,0,250,0,1,0,0,1,8.0
5.012722404,1,0,0,0,0,0,6,630506,2,0,465,5845,0,23724,5701,1070,414,1072,63,5,2403,813,207,9,136,121,12,225,29,24,0,87,600,69,1,0,0,25,0,1,0,0,1,12.0
5.010874891,1,0,0,0,0,0,20,274769,336,0,623,4208,0,16572,6938,3309,2301,3315,63,5,2516,951,217,12,44,126,12,1032,35,673,0,10,344,72,1,0,0,26,0,1,0,0,1,6.0
5.010810355,1,0,0,0,0,0,2,270313,338,0,2134,3891,0,15875,1891,2118,2013,2130,0,5,52,9,217,0,5,130,13,934,32,570,0,10,331,78,1,0,0,6,0,1,0,0,1,5.0
5.01023856,1,0,0,0,0,0,8,581815,3,0,518,4945,0,23301,4026,909,281,907,126,5,1632,687,203,7,44,119,11,225,29,23,0,79,368,59,1,0,0,17,0,1,0,0,1,1.0
5.010434289,1,0,0,0,0,0,4,583373,3,0,721,4559,0,23208,1201,88,7,98,63,5,31,5,209,0,6,122,12,225,30,15,0,81,355,59,1,0,0,4,0,1,0,0,1,1.0
5.01912859,1,0,0,0,0,0,4,290830,351,0,2116,4118,0,16555,4636,2744,2262,2763,126,7,1182,373,219,8,5,130,10,1046,33,676,0,10,353,71,1,0,0,11,0,1,0,0,1,8.0
5.010301582,1,5,5,2,1,0,2,606579,18,2,2882,5979,1,23224,3415,477,85,473,0,9,913,278,211,4,96,131,15,235,28,19,0,78,598,77,1,0,0,9,0,1,0,0,1,12.0
5.010567804,1,0,0,0,0,0,79,284520,513,0,2437,4712,0,16387,1792,1849,1788,1860,63,5,26,6,395,0,6,215,11,831,32,205,0,10,340,74,1,0,0,254,0,1,0,0,1,2.0
5.010963985,1,0,0,0,0,0,13,590934,2,0,2563,5963,0,19981,6662,1281,232,1290,126,4,2529,948,181,11,44,110,9,200,23,22,0,75,552,63,1,5,5,22,0,1,1,0,2,9.0
5.010491871,1,0,0,0,0,0,10,622551,4,0,2476,5656,0,19834,5287,626,28,634,0,5,1645,392,181,6,6,108,12,199,24,20,0,78,555,74,1,0,0,11,0,1,0,0,1,9.0
5.010929413,1,5,5,3,2,0,126,276910,507,2,2457,4963,1,17553,8287,6265,2146,6361,315,10,6252,4053,395,13,44,217,13,836,33,220,0,18,385,87,3,1,0,272,1,1,2,2,2,2.0
5.010356758,1,5,5,2,1,0,7,281409,343,2,668,4177,1,16362,4180,2509,2101,2511,0,9,915,270,225,4,6,134,16,1036,37,660,0,13,345,90,1,0,0,9,0,1,0,0,1,6.0
5.010502887,1,0,0,0,0,0,17,571816,3,0,553,4967,0,23379,5899,1266,232,1267,189,5,2507,941,205,11,44,120,12,225,23,21,0,76,379,65,1,0,0,25,0,1,1,1,2,13.0
5.012138919,1,0,0,0,0,0,3,281542,335,0,433,3822,0,15838,1792,2103,2013,2114,0,5,53,11,221,0,6,132,11,937,28,573,0,11,326,73,1,0,0,3,0,1,0,0,1,5.0
5.010578582,1,5,5,2,1,0,9,576585,16,2,1357,5011,1,23476,5968,1272,295,1277,189,9,2495,933,211,11,44,127,15,236,23,26,0,79,375,74,1,0,0,24,0,1,0,0,1,14.0
5.010443223,1,5,5,3,2,0,4,595197,2,2,534,5267,1,23506,4265,919,345,926,126,11,1630,687,213,7,46,128,15,238,36,29,0,83,392,80,3,1,0,22,1,1,2,2,3,1.0
5.009801369,1,0,0,0,0,0,24,275129,342,0,546,4182,0,16415,4960,2924,2493,2945,126,5,1614,691,225,7,45,134,12,1047,38,669,0,13,356,77,1,0,0,18,0,1,0,0,1,6.0
5.010600009,1,5,5,2,1,0,11,627131,3,2,1020,6271,1,23654,4645,622,155,627,0,9,1675,400,209,6,97,126,16,222,21,15,0,86,577,75,1,5,5,9,1,1,1,0,2,12.0
5.017906563,1,0,0,0,0,0,11,250447,341,0,574,4052,0,16342,4153,2519,2170,2565,63,5,1004,275,221,5,6,128,11,1034,36,665,0,11,337,74,1,0,0,10,0,1,0,0,1,6.0
5.010648219,1,0,0,0,0,0,3,641186,3,0,2893,4973,0,23639,2629,249,203,266,126,5,761,134,213,2,5,128,12,228,27,17,0,85,369,68,1,0,0,6,0,1,0,0,1,14.0
5.011194659,1,0,0,0,0,0,7,279626,352,0,2278,4247,0,16467,4637,2659,2105,2668,0,135,1167,340,217,8,5,200,12,1041,34,626,0,10,493,131,1,0,0,10,0,1,0,0,1,5.0
5.010248734,1,5,5,2,1,8,19,333686,339,2,2044,4081,1,16852,7450,3679,2601,3537,126,9,2731,1058,233,11,47,138,15,1234,32,870,4,27,394,83,1,5,5,27,1,1,1,0,2,4.0
5.010285556,1,5,5,2,1,12,10,367482,337,2,2191,3528,1,16187,2101,2309,2185,2301,0,9,39,5,221,0,5,132,16,1208,29,843,0,10,355,90,1,0,0,5,0,1,0,0,1,8.0
5.010390629,1,0,0,0,0,0,2,489685,2,0,2914,4532,0,22950,932,67,7,80,0,5,30,5,205,0,5,124,11,216,20,10,0,81,366,61,1,0,0,3,0,1,0,0,1,1.0
5.010327378,1,0,0,0,0,0,7,621930,21,0,566,6570,0,23578,4502,807,160,813,126,5,1547,522,245,9,100,140,11,269,28,45,11,116,618,72,1,0,0,8,0,1,0,0,1,12.0
5.010360263,1,0,0,0,0,0,14,576830,15,0,800,5119,0,22884,4812,1072,234,1084,63,103,1872,804,201,12,45,176,11,329,34,92,0,81,503,116,1,0,0,18,0,1,0,0,1,1.0
5.011534595,1,0,0,0,0,0,190,270079,520,0,2558,4726,0,16522,1906,4962,1788,4874,0,5,3118,3078,399,0,5,221,12,842,36,206,0,11,338,80,1,5,5,246,0,1,1,0,2,8.0
5.011431449,1,0,0,0,0,0,124,266786,509,0,2335,4791,0,16712,4651,2787,1998,2838,63,4,1725,781,389,7,44,214,10,832,32,212,0,10,354,74,1,0,0,271,0,1,0,0,1,2.0
5.010953056,1,0,0,0,0,0,18,277478,343,0,2072,3972,0,16211,3971,2510,2043,2525,0,4,922,261,221,4,5,130,10,940,33,571,0,10,327,71,1,0,0,11,0,1,0,0,1,5.0
5.013354902,1,0,0,0,0,0,3,588072,2,0,530,5940,0,23235,3257,460,84,467,0,4,927,276,207,4,98,119,10,220,24,13,0,80,579,65,1,0,0,12,0,1,0,0,1,12.0
5.010735541,1,0,0,0,0,0,20,267496,341,0,2143,4241,0,16656,6127,3106,2373,3132,63,4,2373,829,225,9,44,128,10,947,27,581,0,17,359,80,1,0,0,23,0,1,0,0,1,5.0
5.010348061,1,0,0,0,0,0,10,574334,3,0,2957,4903,0,23615,6139,1292,295,1300,126,100,2505,933,203,11,44,176,12,278,30,38,0,75,462,108,1,0,0,21,0,1,0,0,1,14.0
5.015220344,1,0,0,0,0,0,6,586814,3,0,830,4639,0,22541,4045,780,151,726,126,4,1527,513,27,7,17,33,10,50,27,25,0,13,242,70,1,0,0,63,0,1,0,0,1,10.0
5.019468389,1,0,0,0,0,2,68,305213,509,0,2386,4764,0,17573,8243,3098,1710,3125,126,5,3289,1040,393,13,44,218,12,838,33,219,0,17,384,74,1,5,5,263,0,1,1,0,2,3.0
5.010229709,1,0,0,0,0,0,29,271993,340,0,2077,4099,0,16158,4634,2955,2241,2951,252,4,1635,689,223,7,44,131,10,944,27,577,0,10,346,75,1,0,0,21,0,1,0,0,1,5.0
5.01064417,1,0,0,0,0,0,141,260644,505,0,2351,4880,0,16923,6597,6216,2137,6187,315,5,5564,4033,387,11,44,211,12,821,31,211,0,10,357,72,0,0,0,275,0,0,0,0,0,8.0
5.010319802,1,5,5,2,1,0,7,657354,3,2,632,6095,1,23177,1290,84,15,89,0,124,46,5,205,0,97,195,15,331,21,86,0,79,733,115,1,0,0,3,0,1,0,0,1,12.0
5.020318659,1,0,0,0,0,0,14,589684,3,0,587,5139,0,24112,7617,1460,114,1521,126,5,3270,1094,213,14,44,124,12,236,30,29,0,81,384,69,1,0,0,28,0,1,0,0,1,14.0
5.010838741,1,6,6,2,1,6,19,331614,338,2,2262,3990,1,16860,7120,3508,2348,3502,252,9,2522,938,229,11,46,136,16,1216,33,849,0,14,368,81,1,0,0,24,1,1,0,0,1,8.0
5.009705408,1,5,5,2,1,0,3,582514,6,2,549,4942,1,23643,2462,222,14,244,0,8,744,144,217,2,6,132,14,233,24,19,0,85,362,72,1,0,0,6,0,1,0,0,1,14.0
5.010405924,1,0,0,0,0,12,18,360391,336,0,2100,3632,0,16468,4220,2689,2303,2694,63,5,911,257,211,4,5,123,11,1197,33,836,0,11,370,76,1,0,0,7,0,1,0,0,1,4.0
5.010522748,1,0,0,0,0,2,13,578350,3,0,542,5099,0,23496,3401,476,85,488,63,4,912,269,211,4,7,125,9,231,35,20,0,81,365,66,1,0,0,13,0,1,0,0,1,14.0
5.011237785,1,0,0,0,0,0,1,286432,336,0,1803,3879,0,15954,1971,2222,2115,2217,0,5,47,19,209,0,5,126,11,1013,32,655,0,10,317,64,1,5,5,3,0,1,1,0,2,7.0
5.010427752,1,0,0,0,0,0,5,575125,2,0,2843,5979,0,23426,2600,236,16,244,0,5,787,130,211,2,97,123,11,222,20,14,0,85,575,61,1,0,0,5,0,1,0,0,1,12.0
5.010311026,1,0,0,0,0,0,4,589603,4,0,531,5435,0,18360,4696,900,155,919,63,5,1647,695,163,7,44,103,12,186,29,23,0,70,530,71,1,0,0,23,0,1,0,0,1,9.0
5.03139514,1,0,0,0,0,0,4,586121,3,0,2019,4581,0,23001,2177,412,16,261,0,5,725,294,203,4,16,123,12,222,22,20,0,75,339,57,1,0,0,3,0,1,0,0,1,14.0
5.014035195,1,5,5,2,1,2,2,524864,4,2,2859,4333,1,22434,1014,138,64,106,0,9,54,73,29,0,6,40,16,48,31,17,0,13,248,73,1,0,0,57,0,1,0,0,1,10.0
5.012168431,1,0,0,0,0,0,53,247193,342,0,2119,4197,0,16781,6251,3121,2374,3112,252,5,2398,813,231,9,45,137,11,955,31,585,0,19,361,73,1,0,0,20,0,1,0,0,1,5.0
5.010441695,1,5,5,2,1,0,1,583819,3,2,447,4811,1,23174,1134,90,7,92,0,9,38,7,209,0,5,126,16,222,27,14,0,79,359,68,1,0,0,3,0,1,0,0,1,1.0
5.015092631,1,5,5,2,1,0,125,260709,510,2,2475,5028,1,17855,8931,3403,2032,3456,252,100,3555,1186,399,18,44,271,16,929,34,274,0,17,490,129,1,0,0,280,0,1,0,0,1,2.0
5.010267062,1,0,0,0,0,8,14,343385,332,0,2141,3617,0,16522,4317,2689,2303,2709,126,4,926,265,213,4,6,126,9,1200,36,841,0,13,365,71,1,0,0,8,0,1,0,0,1,4.0
5.011229132,1,0,0,1,1,0,49,274742,510,0,2502,4821,0,16775,4769,3565,1873,3602,189,7,2525,1565,393,7,45,216,14,837,36,218,0,12,365,81,1,3,6,270,0,1,1,0,2,8.0
5.011489747,1,0,0,0,0,10,28,365466,333,0,2222,4091,0,16813,7214,3523,2450,3533,189,4,2531,944,209,11,45,120,9,1202,37,849,0,11,383,76,1,5,5,27,0,1,1,0,2,4.0
5.010399574,1,5,5,2,1,0,9,582906,2,2,2372,5307,1,23172,3281,466,148,479,126,8,912,269,211,4,97,125,14,227,25,16,0,80,581,68,1,0,0,9,0,1,0,0,1,12.0
5.014795629,1,0,0,0,0,0,31,240420,340,0,2136,4118,0,16526,6872,3347,2381,3336,189,5,2528,958,223,11,44,129,12,946,35,579,0,11,348,69,1,0,0,23,0,1,0,0,1,5.0
5.009891692,1,6,5,7,2,0,4,573464,3,2,554,4951,1,23408,4091,895,92,917,63,19,1604,689,205,7,45,126,18,228,32,25,0,83,390,94,3,2,5,18,1,1,3,2,3,1.0
5.010226006,1,7,7,2,1,10,36,360926,334,2,2270,3892,1,16448,4985,3131,2246,3140,189,9,1643,690,209,8,45,126,15,1200,30,846,0,11,364,88,1,0,0,19,0,1,0,0,1,4.0
5.010012405,1,0,0,1,1,0,8,583593,2,0,1681,5150,0,23731,6256,1295,421,1329,126,7,2494,948,213,12,46,130,13,239,37,30,0,83,402,74,1,3,6,23,0,1,1,0,2,1.0
5.012841864,1,0,0,0,0,0,15,270180,338,0,639,4136,0,16730,5428,2666,2113,2652,63,5,1689,375,227,6,6,131,12,1035,29,666,0,18,354,74,1,0,0,10,0,1,0,0,1,6.0
5.019800779,1,0,0,0,0,0,107,288307,504,0,2301,4938,0,17254,5447,2409,1807,2405,0,5,1619,380,393,6,5,218,11,829,37,209,0,16,373,79,1,0,0,258,0,1,0,0,1,2.0
5.010179361,1,0,0,0,0,0,3,634316,3,0,2261,5484,0,19491,1677,69,7,76,0,5,28,5,177,0,5,106,11,192,20,13,0,76,551,61,1,0,0,2,0,1,0,0,1,13.0
5.010868814,1,5,5,2,1,0,3,586121,3,2,519,5035,1,23087,1148,88,7,89,0,9,43,5,205,0,5,124,15,221,27,14,0,79,358,69,1,0,0,4,0,1,0,0,1,1.0
5.011558729,1,29,0,6,3,0,105,274058,508,37,2451,5821,0,19045,26145,9233,4414,9211,2079,114,19297,6026,385,60,50,286,22,978,43,340,0,10,592,172,1,0,0,300,4,1,0,0,1,2.0
5.023785126,1,0,0,0,0,2,5,660297,2,0,2857,6395,0,22649,2717,515,205,283,0,5,781,380,205,3,107,120,11,230,36,29,0,81,594,60,1,0,0,6,0,1,0,0,1,12.0
5.011217667,1,0,0,0,0,0,12,647668,4,0,534,5664,0,22776,5658,827,98,671,0,4,2028,532,205,8,5,118,10,222,30,19,0,85,423,61,1,0,0,12,0,1,0,0,1,13.0
5.010632145,1,0,0,0,0,12,6,358241,337,0,2379,3694,0,16822,3782,2469,2169,2483,63,5,793,116,229,2,6,132,12,1216,36,845,0,20,378,77,1,0,0,8,0,1,0,0,1,8.0
5.01034175,1,0,0,0,0,0,4,582438,3,0,534,5146,0,23517,3317,484,149,498,0,5,914,272,215,4,6,129,11,234,32,18,0,83,392,64,1,0,0,9,0,1,0,0,1,1.0
5.011398743,1,6,5,7,2,4,40,300324,514,2,2398,4632,1,17134,4950,2397,1686,2407,0,19,1320,447,433,5,9,239,17,876,49,240,11,54,416,103,3,2,5,250,1,1,3,2,3,3.0
5.010746509,1,0,0,1,1,0,8,284968,338,0,1843,3849,0,16208,3929,2591,2262,2619,0,7,914,266,215,4,6,127,14,1026,29,662,0,11,325,76,1,3,6,8,0,1,1,0,2,7.0
5.010288631,1,9,430,2,1,0,14,625195,95,56,559,6236,1,24306,10155,1927,470,1928,252,9,4038,1274,302,24,5,223,16,424,87,14,18,92,566,84,1,0,0,489,5,1,0,0,1,11.0
5.010378322,1,5,5,3,2,0,2,573828,4,2,498,4770,1,23597,3775,624,29,625,0,11,1157,360,211,8,6,127,16,225,31,13,0,80,381,84,3,1,0,11,1,1,2,2,3,1.0
5.010371233,1,0,0,0,0,0,24,270144,341,0,583,4224,0,16681,7071,3330,2254,3323,63,5,2515,951,225,11,45,130,11,1047,39,677,0,13,347,73,1,0,0,28,0,1,0,0,1,6.0
5.010297319,1,5,5,2,1,0,12,285199,336,2,2056,4119,1,16609,6965,3418,2466,3426,126,9,2514,963,209,11,44,130,15,1018,35,666,0,10,352,78,1,0,0,24,0,1,0,0,1,7.0
5.010576387,1,0,0,0,0,0,4,289747,340,0,1949,3913,0,15843,1930,2136,2028,2131,0,5,38,5,221,0,5,128,12,936,33,565,0,10,315,70,1,0,0,3,0,1,0,0,1,5.0
5.010238237,1,5,5,2,1,0,10,570689,3,2,567,6068,1,22917,1123,70,8,77,0,8,67,5,207,0,97,127,14,219,20,10,0,82,596,71,1,0,0,3,0,1,0,0,1,12.0
5.017672501,1,0,0,0,0,0,2,515478,3,0,420,4184,0,22193,690,115,64,144,0,5,67,64,21,1,5,32,11,33,20,10,0,10,226,62,1,0,0,57,0,1,0,0,1,10.0
5.010095041,1,0,0,0,0,0,6,655909,5,0,507,5152,0,23773,4393,591,217,622,63,5,1622,376,211,6,5,124,12,227,21,16,0,89,381,73,1,0,0,11,0,1,0,0,1,14.0
5.012569527,1,0,0,0,0,0,90,294658,519,0,2250,4770,0,16492,1929,1862,1709,1879,0,5,57,16,393,0,5,214,11,839,37,207,0,10,334,74,1,0,0,253,0,1,0,0,1,2.0
5.011296045,1,0,0,0,0,0,15,580158,3,0,2380,5732,0,19930,6247,1074,224,1081,63,5,2397,812,179,10,44,107,12,202,29,28,0,78,556,68,1,0,0,20,0,1,0,0,1,9.0
5.010378802,1,0,0,0,0,0,3,566206,4,0,629,6291,0,23181,3164,442,84,454,0,5,948,261,209,4,97,122,12,222,21,11,0,79,598,66,1,0,0,7,0,1,0,0,1,12.0
5.014749232,1,0,0,0,0,8,72,323129,508,0,2506,4313,0,16587,2052,1787,1666,1784,189,4,63,18,395,0,7,217,9,834,42,210,0,12,367,73,1,5,5,249,0,1,1,0,2,3.0
5.010039873,1,0,0,1,1,10,10,357073,343,0,2153,3826,0,16115,2037,2311,2247,2340,126,6,30,5,213,0,5,124,12,1214,26,846,0,10,351,81,3,6,5,5,0,1,3,2,3,4.0
5.010647087,1,5,5,2,1,0,7,563824,4,2,654,5602,1,23754,5719,1077,99,1084,63,9,2344,818,213,9,135,132,16,236,29,27,0,90,590,80,1,0,0,23,0,1,0,0,1,12.0
5.010485545,1,5,261,3,2,2,2,577660,3,3,853,4780,1,22729,1459,87,70,92,63,11,32,6,207,0,5,127,17,222,27,13,0,79,390,81,1,1,0,262,1,1,0,0,1,13.0
5.011136548,1,0,0,0,0,0,8,614433,2,0,2523,5600,0,20266,6390,1088,414,1096,126,5,2387,814,187,9,45,115,12,211,33,31,0,84,558,69,1,0,0,17,0,1,0,0,1,9.0
5.010842683,1,0,0,0,0,0,14,238698,342,0,2064,3984,0,16201,2534,2376,2262,2373,0,142,285,105,211,4,6,204,11,1129,29,716,0,10,503,129,1,0,0,2,0,1,0,0,1,7.0
5.010499533,1,0,0,1,1,0,158,278259,507,0,2424,4917,0,16652,4652,2661,2045,2685,252,7,1647,700,385,7,44,212,13,828,32,214,0,10,356,80,1,6,5,269,0,1,3,2,2,2.0
5.016463497,1,5,5,2,1,0,4,580643,2,2,484,4672,1,22221,878,130,1,88,0,9,57,63,21,0,5,36,16,35,27,13,0,10,221,75,1,0,0,57,0,1,0,0,1,10.0
5.010280995,1,0,0,0,0,0,5,647367,4,0,1227,5267,0,23833,5812,1187,170,1210,63,5,2616,906,211,13,44,123,12,234,22,28,0,89,407,72,1,0,0,22,0,1,0,0,1,1.0
5.010389416,1,5,5,2,1,2,2,654421,3,2,492,5110,1,23167,1197,85,7,96,0,8,22,5,209,0,6,124,14,225,30,15,0,74,359,71,1,0,0,3,0,1,0,0,1,14.0
5.01037478,1,0,0,0,0,0,5,297603,338,0,1984,3735,0,16415,4232,2700,2387,2709,126,5,911,261,211,4,5,123,11,1209,33,847,0,10,323,74,1,0,0,10,0,1,0,0,1,4.0
5.010404244,1,0,0,0,0,2,21,300953,338,0,2435,4070,0,17213,8387,3649,2583,3656,252,5,3255,1062,229,13,44,132,11,1216,26,849,0,18,363,76,1,0,0,28,0,1,0,0,1,8.0
5.010272309,1,0,0,0,0,10,116,297491,508,0,2317,4743,0,16962,5000,2604,1753,2616,126,5,1640,693,391,8,46,213,12,841,45,222,0,13,396,75,1,0,0,262,0,1,0,0,1,3.0
5.011151291,1,7,263,3,2,0,2,642329,3,3,2746,5256,1,21361,1561,79,7,79,0,11,44,21,191,0,5,123,18,203,20,10,0,77,445,78,1,1,0,264,2,1,0,0,1,13.0
5.010393757,1,6,6,2,1,0,20,605236,3,2,2352,5690,1,18900,8830,1550,242,1740,126,9,3487,1142,169,14,45,110,16,206,34,52,0,77,558,108,1,0,0,41,3,1,0,0,1,13.0
5.010618135,1,0,0,0,0,0,9,289764,340,0,2025,3818,0,16301,4063,2597,2129,2607,0,5,946,272,221,4,5,132,11,1030,33,665,0,10,322,70,1,0,0,11,0,1,0,0,1,8.0
5.01036176,1,0,0,0,0,0,25,283821,348,0,2014,4476,0,17950,12268,4299,2445,4105,252,5,4632,1575,225,21,50,134,11,1141,50,815,0,20,390,80,1,0,0,35,0,1,0,0,1,7.0
5.010436106,1,5,5,3,2,0,36,262427,345,2,609,4170,1,16643,6985,3326,2187,3323,0,11,2513,961,223,11,44,137,16,1038,35,666,0,10,350,90,3,1,0,26,1,1,2,2,3,6.0
5.010157018,1,5,5,2,1,6,81,324132,505,2,2499,4535,1,16741,4750,2555,1862,2580,126,8,1609,704,385,7,45,212,13,826,35,214,0,11,377,77,1,0,0,256,0,1,0,0,1,8.0
5.010277071,1,5,5,3,2,0,8,620329,2,2,466,5008,1,23343,3280,472,21,473,0,11,904,278,205,4,6,128,15,221,31,16,0,80,357,74,3,1,0,9,1,1,2,2,3,14.0
5.00983723,1,0,0,0,0,2,2,606546,3,0,478,4762,0,23354,3931,882,407,907,315,5,1603,687,199,7,44,121,11,221,29,23,0,78,365,66,1,0,0,21,0,1,0,0,1,14.0
5.010006688,1,0,0,0,0,8,30,315116,333,0,2206,3981,0,16686,6845,3470,2449,3525,63,5,2488,945,217,11,44,130,12,1199,26,843,0,10,362,74,1,0,0,29,0,1,0,0,1,8.0
5.010557337,1,7,7,2,1,12,18,355964,335,2,2229,4018,1,16466,4987,3114,2436,3120,189,9,1645,694,211,7,45,127,16,1202,30,846,0,11,388,87,1,0,0,21,0,1,0,0,1,4.0
5.0130805,1,0,0,0,0,1,4,577232,2,0,559,5937,0,19950,6833,1293,295,1286,189,5,2511,952,171,11,44,103,12,190,30,21,0,74,547,70,1,0,0,28,0,1,0,0,1,9.0
5.012686621,1,0,0,0,0,0,10,562578,3,0,1115,5907,0,19510,5064,977,284,1183,315,5,1940,744,195,8,44,119,12,218,31,39,7,93,561,65,1,0,0,21,0,1,0,0,1,9.0
5.010475562,1,5,5,2,1,0,21,257376,340,2,611,4108,1,16345,4923,2938,2177,2945,63,8,1632,699,221,7,44,134,14,1031,34,665,0,10,344,80,1,0,0,19,0,1,0,0,1,6.0
5.01045655,1,0,0,0,0,2,7,615108,3,0,563,5054,0,23378,3021,457,21,459,0,5,917,269,207,4,5,125,12,220,21,11,0,81,379,63,1,0,0,8,0,1,0,0,1,1.0
5.010492899,1,0,0,0,0,0,30,257061,333,0,1907,3874,0,16226,4029,2576,2309,2595,189,5,914,271,207,4,5,125,12,1014,33,660,0,10,331,72,1,5,5,10,0,1,1,0,2,7.0
5.011307479,1,0,0,0,0,0,2,609287,3,0,462,4922,0,23232,1201,96,71,97,63,5,41,9,209,0,6,126,12,225,30,15,0,82,357,55,1,0,0,3,0,1,0,0,1,1.0
5.025356125,1,0,0,0,0,1,8,545393,2,0,1796,4281,0,22432,2715,498,78,525,63,5,947,323,21,5,5,32,12,34,21,12,0,10,228,68,1,0,0,62,0,1,0,0,1,10.0
5.010771496,1,0,0,0,0,0,6,273735,335,0,1925,3885,0,16225,4036,2620,2193,2613,63,4,916,265,209,4,5,120,9,1014,33,656,0,10,313,64,1,0,0,10,0,1,0,0,1,7.0
5.010683411,1,0,0,0,0,0,2,627356,2,0,2423,5450,0,18417,1696,74,70,81,63,5,35,5,173,0,6,104,11,185,23,12,0,71,533,60,1,0,0,4,0,1,0,0,1,9.0
5.010385087,1,0,0,0,0,12,26,363091,336,0,2102,3738,0,16205,2161,2334,2122,2327,0,5,35,5,209,0,5,126,12,1204,32,846,0,10,366,74,1,0,0,3,0,1,0,0,1,4.0
5.01221642,1,0,0,1,1,0,5,279827,344,0,1969,4273,0,16564,3564,2309,2157,2295,126,7,795,134,227,2,6,133,14,1032,35,663,0,18,340,77,1,1,0,5,0,1,2,2,2,6.0
5.009498975,1,0,0,0,0,0,27,276702,344,0,2081,4190,0,16144,4549,2916,2298,2941,63,4,1611,693,223,7,44,127,10,944,27,572,0,11,347,74,1,0,0,23,0,1,0,0,1,5.0
5.013364831,1,5,5,2,1,0,22,548640,3,2,2145,4964,1,23868,5811,1114,100,813,0,9,2494,801,213,9,16,128,14,234,23,27,0,88,395,80,1,0,0,10,0,1,0,0,1,1.0
5.012261718,1,0,0,1,1,11,24,362082,344,0,1946,3588,0,16302,2238,2329,2248,2332,126,7,33,5,223,0,6,131,14,1225,34,848,0,12,370,84,1,1,0,7,0,1,2,2,2,4.0
